Название	Цена	Размер скидки	Мера веса/объема/цена за указанную меру	Старая цена	Ссылка на картинку
Напиток безалкогольный Черноголовка Байкал газированный, 1л	108.99	0.0	1 шт	108.99	https://photos.okolo.app/product/1157667-main/320x320.jpeg
Вода Пилигрим минеральная питьевая негазированная, 500мл	19.99	0.0	1 шт	19.99	https://photos.okolo.app/product/1160378-main/320x320.jpeg
Вода Эдельвейс минеральная лечебно-столовая газированная, 1.5л	42.49	0.0	1 шт	42.49	https://photos.okolo.app/product/1160242-main/320x320.jpeg
Вода Липецкий бювет минеральная лечебно-столовая газированная, 1.5л	52.99	0.0	1 шт	52.99	https://photos.okolo.app/product/1160039-main/320x320.jpeg
Квас Очаковский двойного брожения 2л	99.99	0.0	1 шт	99.99	https://photos.okolo.app/product/1159868-main/320x320.jpeg
Нектар Мой Мультифрукт 0.95л	69.99	0.0	1 шт	69.99	https://photos.okolo.app/product/1457449-main/320x320.jpeg
Вода Святой источник минеральная питьевая газированная 500мл	24.99	0.0	1 шт	24.99	https://photos.okolo.app/product/1157654-main/320x320.jpeg
Вода Святой источник природная питьевая газированная, 1.5л	34.19	0.0	1 шт	34.19	https://photos.okolo.app/product/1157653-main/320x320.jpeg
Вода Святой источник ключевая питьевая негазированная, 500мл	24.99	0.0	1 шт	24.99	https://photos.okolo.app/product/1157136-main/320x320.jpeg
Вода Святой источник ключевая питьевая негазированная, 1.5л	34.19	0.0	1 шт	34.19	https://photos.okolo.app/product/1157135-main/320x320.jpeg
Квас живой Царские Припасы Традиционный, 500мл	72.19	0.0	1 шт	72.19	https://photos.okolo.app/product/1157529-main/320x320.jpeg
Вода Славяновская минеральная природная лечебно-столовая газированная, 1л	44.99	0.0	1 шт	44.99	https://photos.okolo.app/product/1157357-main/320x320.jpeg
